player,player_id,Career_MP,Career_WS,Career_VORP,All_Star_Selections,All_NBA_Selections,OutcomeClass
Ray Spalding,spaldra01,315,0.30000000000000004,-0.3,0,0,Rotational
Ray Tolbert,tolbera01,4762,5,-1.1,0,0,Rotational
Ray Wertis,wertira01,0,-2,0,0,0,Rotational
Ray Williams,willira01,19289,38.1,17.3,0,1,All-Star
RayJ Dennis,dennira01,482,-0.5,-0.4,0,0,Rotational
Rayan Rupert,ruperra01,3237,1.2,-2.7,0,0,Rotational
Rayjon Tucker,tuckera01,371,1.1,0,0,0,Rotational
Raymond Brown,brownra01,56,-0.2,-0.2,0,0,Rotational
Raymond Felton,feltora01,31566,45.6,11.8,0,0,Starter
Raymond Townsend,townsra01,2025,1,-0.7,0,0,Rotational
Raül López,lopezra01,2135,2.0999999999999996,-0.2,0,0,Rotational
Red Davis,davisre01,16,-0.1,0,0,0,Rotational
Red Dehnert,dehnere01,0,0.1,0,0,0,Rotational
Red Holzman,holzmre01,2106,1.9,0,0,0,Rotational
Red Kerr,kerrre01,27784,61.6,0,3,1,All-Star
Red Klotz,klotzhe01,0,-0.1,0,0,0,Rotational
Red Mihalik,mihalre01,0,0,0,0,0,Rotational
Red Morrison,morrire01,2216,2.2,0,0,0,Rotational
Red Owens,owensre01,1252,3.2,0,0,0,Rotational
Red Robbins,robbire01,22149,58.1,4.2,4,0,All-Star
Red Rocha,rochare01,10507,47.8,0,2,0,All-Star
Red Stroud,stroure01,33,0.2,0,0,0,Rotational
Red Wallace,wallare01,0,3.8,0,0,0,Rotational
Reece Beekman,beekmre01,938,0.2,-0.8,0,0,Rotational
Reece Gaines,gainere01,792,-0.8,-0.8,0,0,Rotational
Reed Sheppard,sheppre01,2801,6.7,2.6,0,0,Rotational
Reggie Bullock,bullore01,14773,24.7,3,0,0,Starter
Reggie Carter,cartere01,1459,0.4,-0.5,0,0,Rotational
Reggie Evans,evansre01,17864,30.9,-3.9,0,0,Starter
Reggie Geary,gearyre01,931,0.6,-0.2,0,0,Rotational
Reggie Hanson,hansore01,26,0,0,0,0,Rotational
Reggie Harding,hardire01,6369,7.300000000000001,0,0,0,Rotational
Reggie Hearn,hearnre01,7,0,0,0,0,Rotational
Reggie Jackson,jacksre01,26527,43,8.6,0,0,Starter
Reggie Johnson,johnsre01,9424,17.2,-0.4,0,0,Rotational
Reggie Jordan,jordare01,1792,3.4000000000000004,1.2000000000000002,0,0,Rotational
Reggie King,kingre01,11345,24.8,4.6,0,0,Starter
Reggie Lacefield,lacefre01,48,0.1,0,0,0,Rotational
Reggie Lewis,lewisre01,14676,38.9,12.4,1,0,All-Star
Reggie Miller,millere01,47619,174.5,66,5,2,Superstar
Reggie Perry,perryre01,585,0.6000000000000001,-0.4,0,0,Rotational
Reggie Royals,royalre01,11,0,0,0,0,Rotational
Reggie Slater,slatere01,3632,5.2,-1.9,0,0,Rotational
Reggie Smith,smithre01,384,0.4,-0.3,0,0,Rotational
Reggie Theus,theusre01,36101,68.6,18.7,2,1,All-Star
Reggie Williams,willire01,18852,29.4,9.2,0,0,Starter
Reggie Williams,willire02,3736,6.4,1,0,0,Rotational
Renaldo Balkman,balkmre01,3126,7.3,1.6,0,0,Rotational
Renaldo Major,majorre01,27,-0.1,-0.1,0,0,Rotational
Rex Chapman,chapmre01,20109,24.9,5.1,0,0,Starter
Rex Morgan,morgare01,416,0.5,0,0,0,Rotational
Rex Walters,waltere01,5447,7.7,0.10000000000000003,0,0,Rotational
Rich Dumas,dumasri01,5,-0.1,0,0,0,Rotational
Rich Eichhorst,eichhdi01,10,0,0,0,0,Rotational
Rich Johnson,johnsri01,2158,3.1,0,0,0,Rotational
Rich Jones,jonesri01,16991,24.7,1.4,2,0,All-Star
Rich Kelley,kelleri01,20895,49.1,14.1,0,0,Starter
Rich King,kingri01,309,0.2,-0.3,0,0,Rotational
Rich Laurel,laureri01,57,0,-0.1,0,0,Rotational
Rich Manning,manniri01,713,-0.4,-1.3,0,0,Rotational
Rich Niemann,niemari01,3194,7.4,0,0,0,Rotational
Rich Parks,parksri01,374,0.5,0,0,0,Rotational
Rich Peek,peekri01,759,1,0,0,0,Rotational
Rich Rinaldi,rinalri01,881,0.2,-0.1,0,0,Rotational
Rich Yonakor,yonakri01,70,0.3,0.1,0,0,Rotational
Richard Anderson,anderri01,7352,10,1.8,0,0,Rotational
Richard Coffey,cofferi01,320,0.2,-0.4,0,0,Rotational
Richard Dumas,dumasri02,2226,4.5,1,0,0,Rotational
Richard Hamilton,hamilri01,29559,62.699999999999996,13.1,3,0,All-Star
Richard Jefferson,jefferi01,36041,86.3,19.9,0,0,All-Star
Richard Morton,mortori01,11,0,0,0,0,Rotational
Richard Petruška,petruri01,92,0,-0.1,0,0,Rotational
Richard Rellford,rellfri01,42,0,0,0,0,Rotational
Richard Washington,washiri01,9686,12.8,-1.3,0,0,Rotational
Richaun Holmes,holmeri01,9915,32,4.8,0,0,Starter
Richie Frahm,frahmri01,1815,3.3,0.5,0,0,Rotational
Richie Guerin,gueriri01,29815,75.5,0,6,4,Superstar
Richie Moore,mooreri01,211,0,0,0,0,Rotational
Richie Niemiera,niemiri01,0,10.2,0,0,0,Rotational
Richie Regan,reganri01,5494,3.5,0,1,0,All-Star
Rick Adelman,adelmri01,11501,11.3,0.5,0,0,Starter
Rick Barry,barryri01,38153,128.9,24.8,12,5,Superstar
Rick Brunson,brunsri01,5399,3.9,0.19999999999999996,0,0,Rotational
Rick Calloway,callori01,678,-0.3,-0.8,0,0,Rotational
Rick Carlisle,carliri01,1461,0.5,-1,0,0,Rotational
Rick Darnell,darneri01,120,-0.1,-0.2,0,0,Rotational
Rick Fisher,fisheri01,132,0.4,0,0,0,Rotational
Rick Fox,foxri01,23723,44.8,11.8,0,0,Starter
Rick Hughes,hugheri02,224,0.1,-0.2,0,0,Rotational
Rick Mahorn,mahorri01,25779,51.6,4.5,0,0,All-Star
Rick Mount,mountri01,7139,11.6,0.20000000000000004,0,0,Rotational
Rick Roberson,roberri01,10356,14.7,-0.4,0,0,Starter
Rick Robey,robeyri01,10587,18.8,0.29999999999999993,0,0,Starter
Rick Weitzman,weitzri01,75,-0.3,0,0,0,Rotational
Rick Wilson,wilsori01,648,0.1,0,0,0,Rotational
Rickey Brown,brownri01,5535,5.4,-3.7,0,0,Rotational
Rickey Green,greenri01,24142,48.4,15.3,1,1,All-Star
Rickey Williams,williri01,346,-0.1,-0.2,0,0,Rotational
Rickie Winslow,winslri01,45,-0.2,-0.1,0,0,Rotational
Ricky Berry,berryri01,1406,2.4,0.1,0,0,Rotational
Ricky Blanton,blantri01,13,0,0,0,0,Rotational
Ricky Council IV,councri01,1539,1.6,-0.5,0,0,Rotational
Ricky Davis,davisri01,27608,37.6,8.8,0,0,Starter
Ricky Grace,graceri01,8,0,0,0,0,Rotational
Ricky Ledo,ledori01,521,-1.2,-0.8,0,0,Rotational
Ricky Marsh,marshri01,851,0.5,-0.2,0,0,Rotational
Ricky Pierce,piercri01,27082,82.7,21.3,1,0,All-Star
Ricky Rubio,rubiori01,20694,42.3,13.3,0,0,Starter
Ricky Sobers,soberri01,22992,32,4.2,0,0,Starter
Ricky Wilson,wilsori02,840,0.5,-0.1,0,0,Rotational
Rik Smits,smitsri01,23100,56.5,10.4,1,1,All-Star
Riley Minix,minixri01,123,0.4,0.2,0,0,Rotational
Riney Lochmann,lochmri01,2205,0.5,0,0,0,Rotational
Rob Dillingham,dilliro01,2456,-2.1,-2.9,0,0,Rotational
Rob Edwards,edwarro01,11,0,0,0,0,Rotational
Rob Kurz,kurzro01,442,0.7,-0.1,0,0,Rotational
Rob Lock,lockro01,110,-0.2,-0.2,0,0,Rotational
Rob Rose,rosero01,3,0,0,0,0,Rotational
Rob Williams,williro02,3367,2.1,-1,0,0,Rotational
Robbie Hummel,hummero01,1397,1.9000000000000001,-0.4,0,0,Rotational
Robert Archibald,archiro01,584,0.2,-0.4,0,0,Rotational
Robert Churchwell,churcro01,20,-0.1,0,0,0,Rotational
Robert Covington,covinro01,23102,42.7,14.700000000000001,0,0,Starter
Robert Franks,frankro01,101,0.3,0,0,0,Rotational
Robert Hahn,hahnro01,0,0.1,0,0,0,Rotational
Robert Hite,hitero01,136,-0.2,-0.1,0,0,Rotational
Robert Horry,horryro01,28464,69.5,27.7,0,0,All-Star
Robert Pack,packro01,13244,15.3,4.3,0,0,Starter
Robert Parish,parisro01,45704,147,40.6,9,5,Superstar
Robert Reid,reidro01,26311,39.9,7.5,0,0,Starter
Robert Sacre,sacrero01,2745,2.4,-1.4,0,0,Rotational
Robert Smith,smithro01,3995,7.1,0.1,0,0,Rotational
Robert Swift,swiftro01,1500,1.6,-0.7,0,0,Rotational
Robert Traylor,traylro01,6243,13.3,0.7,0,0,Rotational
Robert Werdann,werdaro01,273,0.1,-0.2,0,0,Rotational
Robert Whaley,whalero01,212,0,-0.2,0,0,Rotational
Robert Williams III,williro04,5762,28.4,9.7,0,0,Starter
Robert Woodard II,woodaro01,87,-0.1,-0.1,0,0,Rotational
Robin Jones,jonesro01,1131,2.2,0.5,0,0,Rotational
Robin Lopez,lopezro01,20937,49.4,4.6,0,0,Starter
Rocco Zikarsky,zikarro01,36,0.2,0,0,0,Rotational
Rock Lee,leero02,10,0,0,0,0,Rotational
Rod Derline,derliro01,1005,0.8,-0.3,0,0,Rotational
Rod Foster,fostero01,3446,2.2,-1.1,0,0,Rotational
Rod Freeman,freemro01,265,0,-0.2,0,0,Rotational
Rod Higgins,higgiro01,17521,37.9,8.7,0,0,Starter
Rod Knowles,knowlro01,43,-0.1,0,0,0,Rotational
Rod McDonald,mcdonro01,579,1.2,0,0,0,Rotational
Rod Strickland,stricro02,38342,93.60000000000001,39,0,1,All-Star
Rod Thorn,thornro01,12115,19.5,0,0,0,Starter
Rodions Kurucs,kurucro01,2228,2.1,-0.5,0,0,Rotational
Rodney Buford,buforro01,4182,2.8000000000000003,-1.9,0,0,Rotational
Rodney Carney,carnero01,4936,6.5,0.3,0,0,Rotational
Rodney Hood,hoodro01,16137,23.1,1.7,0,0,Starter
Rodney McCray,mccraro01,24876,55.9,19.2,0,0,All-Star
Rodney McGruder,mcgruro01,6158,9,0.1,0,0,Rotational
Rodney Monroe,monroro01,313,-0.2,-0.3,0,0,Rotational
Rodney Purvis,purviro01,290,-0.3,-0.5,0,0,Rotational
Rodney Rogers,rogerro01,25120,44.5,10.700000000000001,0,0,Starter
Rodney Stuckey,stuckro01,17890,28.6,5.1000000000000005,0,0,Starter
Rodney White,whitero02,4031,2.2,8.326672684688674e-17,0,0,Rotational
Rodrick Rhodes,rhodero01,1390,-2.4,-1.7,0,0,Rotational
Rodrigue Beaubois,beaubro01,2896,4.8,1.4,0,0,Rotational
Roger Brown,brownro01,22726,67,3.2,4,0,All-Star
Roger Brown,brownro02,3668,2.8,-0.5,1,0,All-Star
Roger Burkman,burkmro01,30,0.1,0.1,0,0,Rotational
Roger Jorgensen,jorgero01,0,0.1,0,0,0,Rotational
Roger Mason,masonro01,9475,12.9,1.5,0,0,Rotational
Roger Phegley,pheglro01,8585,12.600000000000001,-2.78E-17,0,0,Rotational
Roger Powell,powelro01,13,-0.1,-0.1,0,0,Rotational
Roger Schurig,schurro01,252,0.3,0,0,0,Rotational
Roger Strickland,stricro01,4,0,0,0,0,Rotational
Roko Ukić,ukicro01,987,-0.2,-0.6,0,0,Rotational
Roland West,westro01,14,0,0,0,0,Rotational
Rolando Blackman,blackro01,32087,75.8,19.6,4,1,All-Star
Rolando Ferreira,ferrero01,34,-0.2,-0.2,0,0,Rotational
Rollen Hans,hansro01,1734,0.6,0,0,0,Rotational
Rollie Seltz,seltzro01,0,1.8,0,0,0,Rotational
Romeo Langford,langfro01,3039,3.3000000000000003,-0.7,0,0,Rotational
Ron Anderson,anderro01,17144,27.8,3.3000000000000003,0,0,Starter
Ron Baker,bakerro01,1546,0.19999999999999998,-0.8,0,0,Rotational
Ron Behagen,behagro01,11031,15.600000000000001,-0.6,0,0,Starter
Ron Bonham,bonharo01,1107,2.7,0,0,0,Rotational
Ron Boone,boonero01,40220,71.6,7.5,4,0,All-Star
Ron Brewer,brewero01,20515,24.9,2.3,0,0,Starter
Ron Carter,cartero01,449,-0.1,-0.5,0,0,Rotational
Ron Cavenall,cavenro01,669,-0.2,-0.6,0,0,Rotational
Ron Crevier,creviro01,8,-0.1,0,0,0,Rotational
Ron Davis,davisro01,951,0.1,-0.6,0,0,Rotational
Ron Dorsey,dorsero01,12,-0.1,0,0,0,Rotational
Ron Feiereisel,feierro01,59,0,0,0,0,Rotational
Ron Filipek,filipro01,73,0,0,0,0,Rotational
Ron Franz,franzro01,10826,20.3,0,0,0,Starter
Ron Grandison,grandro01,1183,1.5,0,0,0,Rotational
Ron Harper,harpero01,32566,69.8,32.7,0,0,All-Star
Ron Harper Jr.,harpero02,387,1,0.3,0,0,Rotational
Ron Holland,hollaro01,2817,4.6,-0.3,0,0,Rotational
Ron Horn,hornro01,320,-0.2,0,0,0,Rotational
Ron Johnson,johnsro01,206,-0.2,0,0,0,Rotational
Ron King,kingro01,126,0.2,0,0,0,Rotational
Ron Knight,knighro01,1145,0.1,0,0,0,Rotational
Ron Kozlicki,kozliro01,354,-0.1,0,0,0,Rotational
Ron Lee,leero01,12099,11.799999999999999,3.8,0,0,Starter
Ron Livingstone,livinro01,0,3.7,0,0,0,Rotational
Ron Mercer,mercero01,17511,10.1,-4,0,0,Starter
Ron Moore,moorero01,118,-0.2,-0.4,0,0,Rotational
Ron Nelson,nelsoro01,490,0.3,0,0,0,Rotational
Ron Perry,perryro01,7939,7.800000000000001,0,0,0,Rotational
Ron Reed,reedro01,2245,-1,0,0,0,Rotational
Ron Riley,rileyro01,5443,2.6,-0.4,0,0,Rotational
Ron Rowan,rowanro01,16,0,0,0,0,Rotational
Ron Sanford,sanforo01,2,0,0,0,0,Rotational
Ron Shavlik,shavlro01,74,-0.3,0,0,0,Rotational
Ron Sobie,sobiero01,4102,7.300000000000001,0,0,0,Rotational
Ron Taylor,tayloro01,1828,3.3,0,0,0,Rotational
Ron Thomas,thomaro01,3292,7.3,1.2,0,0,Rotational
Ron Watts,wattsro01,92,-0.1,0,0,0,Rotational
Ron Widby,widbyro01,137,0,0,0,0,Rotational
Ron Williams,williro01,11478,23.5,-0.1,0,0,Starter
Ronald Dupree,duprero01,1779,2,-0.7,0,0,Rotational
Ronald Murray,murraro01,15798,11.1,-1.2,0,0,Starter
Rondae Hollis-Jefferson,holliro01,6759,12.799999999999999,2.2,0,0,Rotational
Ronnie Brewer,brewero02,14294,35.2,12.5,0,0,Starter
Ronnie Lester,lestero01,4959,6.3,0.8,0,0,Rotational
Ronnie MacGilvray,macgiro01,57,-0.1,0,0,0,Rotational
Ronnie Murphy,murphro01,89,-0.2,-0.2,0,0,Rotational
Ronnie Price,pricero01,7293,3.8000000000000003,-1.6,0,0,Rotational
Ronnie Robinson,robinro01,2442,1.5,-1.2,0,0,Rotational
Ronnie Valentine,valenro01,123,-0.3,-0.2,0,0,Rotational
Ronny Turiaf,turiaro01,8299,20.1,5,0,0,Starter
Rony Seikaly,seikaro01,23031,40,0.6000000000000003,0,0,Starter
Rory Sparrow,sparrro01,26511,32.4,2.7,0,0,Starter
Rory White,whitero01,5782,6.9,-0.9,0,0,Rotational
Roshown McLeod,mcleoro01,3052,0.7,-1.5,0,0,Rotational
Rowland Garrett,garrero01,4043,7.2,-5.55E-17,0,0,Rotational
Roy Ebron,ebronro01,529,1.3,0.2,0,0,Rotational
Roy Hamilton,hamilro01,1121,-0.4,-0.6,0,0,Rotational
Roy Hibbert,hibbero01,17071,37.5,3.5,2,0,All-Star
Roy Hinson,hinsoro01,18135,34.6,3.9,0,0,Starter
Roy Hurley,hurlero01,0,-1.4,0,0,0,Rotational
Roy Marble,marblro01,194,-0.5,-0.3,0,0,Rotational
Roy McPipe,mcpipro01,44,-0.2,-0.1,0,0,Rotational
Roy Pugh,pughro01,0,-0.4,0,0,0,Rotational
Roy Rogers,rogerro02,2415,1.5999999999999999,-1.2,0,0,Rotational
Roy Tarpley,tarplro01,7476,19.8,3.3,0,0,Rotational
Royal Ivey,iveyro01,6488,5.2,-2.4,0,0,Rotational
Royce O'Neale,onealro01,19884,38.3,11,0,0,Starter
Royce White,whitero03,9,0,0,0,0,Rotational
Ruben Boumtje-Boumtje,boumtru01,276,0.2,-0.2,0,0,Rotational
Ruben Nembhard,nembhru01,226,0.4,0.2,0,0,Rotational
Ruben Patterson,patteru01,17747,37.3,11.6,0,0,Starter
Rubin Russell,russeru01,538,-0.6,0,0,0,Rotational
Rubén Garcés,garceru01,146,0,-0.1,0,0,Rotational
Rubén Wolkowyski,wolkoru01,329,-0.1,-0.3,0,0,Rotational
Rudy Fernández,fernaru01,5965,14.1,5.6,0,0,Rotational
Rudy Gay,gayru01,39779,69.7,26.9,0,0,All-Star
Rudy Gobert,goberru01,27810,124.8,35.8,3,2,Superstar
Rudy Hackett,hackeru01,506,0.4,-0.2,0,0,Rotational
Rudy LaRusso,larusru01,24487,61.4,0,5,0,All-Star
Rudy Macklin,macklru01,2752,3.3,-1.1,0,0,Rotational
Rudy Tomjanovich,tomjaru01,25714,70.5,13.2,5,2,All-Star
Rudy White,whiteru01,1393,0.20000000000000004,-0.6,0,0,Rotational
Rui Hachimura,hachiru01,12738,20.5,0,0,0,Starter
Rumeal Robinson,robinru01,7002,5,0.2,0,0,Rotational
Russ Critchfield,critcru01,439,0.1,0,0,0,Rotational
Russ Lee,leeru01,582,0.5,0,0,0,Rotational
Russ Schoene,schoeru01,4770,6.3,-1.7,0,0,Rotational
Russ Smith,smithru01,196,-0.3,-0.2,0,0,Rotational
Russell Cross,crossru01,354,0.8,0.1,0,0,Rotational
Russell Westbrook,westbru01,45152,114.5,60.4,9,8,Superstar
Rusty LaRue,larueru01,1565,0.5,-0.7,0,0,Rotational
Ryan Anderson,anderry01,17091,46.7,12.5,0,0,Starter
Ryan Arcidiacono,arcidry01,4110,6,-1.1,0,0,Rotational
Ryan Bowen,bowenry01,6502,12.6,2.2,0,0,Rotational
Ryan Broekhoff,broekry01,633,1.2000000000000002,0.2,0,0,Rotational
Ryan Dunn,dunnry01,2765,3.6,-0.3,0,0,Rotational
Ryan Gomes,gomesry01,13463,19.3,1.4,0,0,Starter
Ryan Hollins,holliry01,7560,12.6,-4.2,0,0,Rotational
Ryan Humphrey,humphry01,1216,-0.9,-2,0,0,Rotational
Ryan Kalkbrenner,kalkbry01,1479,5.7,1.4,0,0,Rotational
Ryan Kelly,kellyry01,3125,3.1,-0.4,0,0,Rotational
Ryan Lorthridge,lorthry01,672,0.4,-0.1,0,0,Rotational
Ryan Nembhard,nembhry01,1171,0.8,-0.6,0,0,Rotational
Ryan Reid,reidry01,17,0.1,0,0,0,Rotational
Ryan Robertson,roberry01,25,0,0,0,0,Rotational
Ryan Rollins,rolliry01,3414,5.3,1.7,0,0,Rotational
Ryan Stack,stackry01,397,0.30000000000000004,-0.5,0,0,Rotational
Saben Lee,leesa01,2316,4.2,0.2,0,0,Rotational
Saddiq Bey,beysa01,13179,24,5.2,0,0,Starter
Salah Mejri,mejrisa01,2430,8.1,1.3,0,0,Rotational
Salim Stoudamire,stoudsa01,2672,2.3,-0.6,0,0,Rotational
Sam Bowie,bowiesa01,14098,26.8,6,0,0,Starter
Sam Cash,cashsa01,52,-0.1,0,0,0,Rotational
Sam Cassell,cassesa01,32999,94.3,31.5,1,1,All-Star
Sam Dekker,dekkesa01,3885,6.4,0.5,0,0,Rotational
Sam Hauser,hausesa01,6664,18.3,5,0,0,Rotational
Sam Jacobson,jacobsa01,1433,2,-0.6,0,0,Rotational
Sam Jones,jonessa01,24285,92.4,0,5,3,Superstar
Sam Lacey,laceysa01,32543,51.3,25.8,1,1,All-Star
Sam Mack,macksa01,6111,10.1,1.3,0,0,Rotational
Sam Merrill,merrisa01,4197,10.5,2.2,0,0,Rotational
Sam Mitchell,mitchsa01,22257,41.699999999999996,-3,0,0,Starter
Sam Pellom,pellosa01,2940,4.7,0.1,0,0,Rotational
Sam Perkins,perkisa01,38949,112.3,31.1,0,0,Superstar
Sam Ranzino,ranzisa01,234,0.2,0,0,0,Rotational
Sam Robinson,robinsa01,2858,1.8,0,0,0,Rotational
Sam Sibert,sibersa01,26,-0.1,0,0,0,Rotational
Sam Smith,smithsa01,6605,9.7,0,0,0,Rotational
Sam Smith,smithsa02,621,1,0.2,0,0,Rotational
Sam Stith,stithsa01,440,-0.1,0,0,0,Rotational
Sam Vincent,vincesa01,9028,14.1,3,0,0,Rotational
Sam Watts,wattssa01,650,0,0,0,0,Rotational
Sam Williams,willisa01,672,-0.4,0,0,0,Rotational
Sam Williams,willisa02,5962,11.600000000000001,2,0,0,Rotational
Sam Worthen,worthsa01,967,0.7,0,0,0,Rotational
Sam Young,youngsa01,4341,5.3999999999999995,0,0,0,Rotational
Samaki Walker,walkesa01,7612,14.4,-1.3,0,0,Rotational
Samardo Samuels,samuesa01,1722,0.6,-1.6,0,0,Rotational
Sammy Little,littlsa01,11,0,0,0,0,Rotational
Samuel Dalembert,dalemsa01,21646,51.4,4.7,0,0,All-Star
Sandro Mamukelashvili,mamuksa01,4610,12.200000000000001,3,0,0,Rotational
Santi Aldama,aldamsa01,6518,14.6,4.800000000000001,0,0,Rotational
Sasha Danilović,danilsa01,4120,7.1,1.3,0,0,Rotational
Sasha Kaun,kaunsa01,95,0.2,0,0,0,Rotational
Sasha Pavlović,pavloal01,9250,7.1,-3.1,0,0,Rotational
Sasha Vezenkov,vezenal01,511,1,0.1,0,0,Rotational
Sasha Vujačić,vujacsa01,10556,18,2.5,0,0,Starter
Saul Mariaschin,mariasa01,0,1.1,0,0,0,Rotational
Scoot Henderson,hendesc01,4272,1.1,-1.8,0,0,Rotational
Scooter McCray,mccrasc01,892,0.4,-0.1,0,0,Rotational
Scot Pollard,pollasc01,8372,26.5,2.9,0,0,Starter
Scott Brooks,brooksc01,10045,25.2,7.2,0,0,Starter
Scott Burrell,burresc01,8531,17.2,5.4,0,0,Rotational
Scott English,englisc01,1560,0.8,-0.2,0,0,Rotational
Scott Haffner,haffnsc01,609,-0.2,-0.4,0,0,Rotational
Scott Haskin,haskisc01,186,0.3,0,0,0,Rotational
Scott Hastings,hastisc01,6125,9.7,-1.3,0,0,Rotational
Scott Lloyd,lloydsc01,6812,2.5,-4.3,0,0,Rotational
Scott Machado,machasc01,40,0,0,0,0,Rotational
Scott May,maysc01,8029,17.3,2.6,0,0,Rotational
Scott Meents,meentsc01,201,0.1,0,0,0,Rotational
Scott Padgett,padgesc01,5844,13.2,2,0,0,Rotational
Scott Roth,rothsc01,2334,1.2,-1.1,0,0,Rotational
Scott Sims,simssc01,95,-0.2,-0.1,0,0,Rotational
Scott Skiles,skilesc01,16789,30.6,6.6000000000000005,0,0,Starter
Scott Wedman,wedmasc01,27720,55.9,10.4,2,0,All-Star
Scott Williams,willisc01,12793,27.6,-2.1,0,0,Starter
Scottie Barnes,barnesc01,12204,27.2,13,2,0,All-Star
Scottie Lewis,lewissc01,7,0,0,0,0,Rotational
Scottie Pippen,pippesc01,41069,125.1,63.2,7,6,Superstar
Scotty Hopson,hopsosc01,33,-0.1,0,0,0,Rotational
Scotty Pippen Jr.,pippesc02,2454,5.8,2.1,0,0,Rotational
Sean Colson,colsose01,88,-0.2,-0.2,0,0,Rotational
Sean Elliott,elliose01,24502,55.6,13.5,2,0,All-Star
Sean Green,greense01,1005,-2.3,-1.3,0,0,Rotational
Sean Higgins,higgise01,3950,0.9,-2.4,0,0,Rotational
Sean Kilpatrick,kilpase01,4338,3.6999999999999997,-0.3,0,0,Rotational
Sean Lampley,lamplse01,550,1.1,0.1,0,0,Rotational
Sean Marks,marksse01,2275,2.6999999999999997,-1.6,0,0,Rotational
Sean May,mayse01,1868,2.6,0.19999999999999996,0,0,Rotational
Sean McDermott,mcderse01,158,0.2,-0.1,0,0,Rotational
Sean Pedulla,pedulse01,31,0,-0.1,0,0,Rotational
Sean Rooks,rooksse01,15272,18.3,-4,0,0,Starter
Sean Singletary,singlse01,606,0.1,-0.5,0,0,Rotational
Sean Williams,willise01,2085,3.4,-0.5,0,0,Rotational
Sebastian Telfair,telfase01,13788,6,-4.5,0,0,Starter
Sedale Threatt,threase01,24937,53.3,11.7,0,0,All-Star
Sedric Toney,toneyse01,2608,0,-1.9,0,0,Rotational
Sekou Doumbouya,doumbse01,1639,-0.4,-1.8,0,0,Rotational
Semaj Christon,chrisse01,973,0.1,-0.8,0,0,Rotational
Semi Ojeleye,ojelese01,4517,5.5,-1.9,0,0,Rotational
Semih Erden,erdense01,1523,3.1999999999999997,-0.4,0,0,Rotational
Serge Ibaka,ibakase01,28425,80.1,17,0,0,All-Star
Sergei Bazarevich,bazarse01,74,0.2,0,0,0,Rotational
Sergei Monia,moniase01,686,-0.4,-0.6,0,0,Rotational
Sergey Karasev,karasse01,1110,0.9,-0.5,0,0,Rotational
Sergio Rodríguez,rodrise01,6329,5.5,0.2,0,0,Rotational
Seth Curry,curryse01,15276,30.099999999999998,5.6,0,0,Starter
Seth Lundy,lundyse01,52,-0.1,-0.1,0,0,Rotational
Shabazz Muhammad,muhamsh01,5190,9.1,-0.1,0,0,Rotational
Shabazz Napier,napiesh01,7330,9.8,2.2,0,0,Rotational
Shaedon Sharpe,sharpsh01,6561,6,-0.2,0,0,Rotational
Shai Gilgeous-Alexander,gilgesh01,17550,75.39999999999999,36.9,4,3,Superstar
Shake Milton,miltosh01,8116,13.7,-0.6,0,0,Rotational
Shaler Halimon,halimsh01,5300,0.19999999999999998,0,0,0,Rotational
Shammond Williams,willish01,7995,13,2.1,0,0,Rotational
Shamorie Ponds,pondssh01,11,0.1,0,0,0,Rotational
Shandon Anderson,andersh01,17117,25.7,3.1,0,0,Starter
Shane Battier,battish01,32379,80.8,30.1,0,0,All-Star
Shane Edwards,edwarsh01,12,0,0,0,0,Rotational
Shane Heal,healsh01,308,-0.4,-0.3,0,0,Rotational
Shane Larkin,larkish01,4880,4.3999999999999995,-0.5,0,0,Rotational
Shannon Brown,brownsh01,8297,9.3,0.5,0,0,Rotational
Shaq Buchanan,buchash01,10,0,0,0,0,Rotational
Shaquille Harrison,harrish01,3113,4.4,0.6,0,0,Rotational
Shaquille O'Neal,onealsh01,43666,184.5,75.8,15,14,Superstar
Shareef Abdur-Rahim,abdursh01,31566,79.2,24.3,1,0,All-Star
Sharife Cooper,coopesh01,739,0.39999999999999997,-0.4,0,0,Rotational
Sharone Wright,wrighsh01,5965,2.7,-4,0,0,Rotational
Sharrod Ford,fordsh02,13,0,0,0,0,Rotational
Shaun Livingston,livinsh01,19670,34.1,4.8,0,0,Starter
Shavlik Randolph,randosh01,1381,2.3,-0.6,0,0,Rotational
Shawn Bradley,bradlsh01,24148,46.8,9.5,0,0,Starter
Shawn Kemp,kempsh01,29293,89.39999999999999,19.5,6,4,Superstar
Shawn Long,longsh01,234,0.9,0.2,0,0,Rotational
Shawn Marion,mariosh01,44882,137.6,52.1,4,2,Superstar
Shawn Respert,respesh01,3756,3.6,-0.5,0,0,Rotational
Shawne Williams,willish03,6455,8.7,-0.4,0,0,Rotational
Shawnelle Scott,scottsh01,634,1.3,-0.3,0,0,Rotational
Shayne Whittington,whittsh01,149,0.4,0,0,0,Rotational
Shea Seals,sealssh01,9,-0.1,0,0,0,Rotational
Shelden Williams,willish02,7785,13.6,-2.2,0,0,Rotational
Sheldon Mac,mcclesh01,287,0.5,0,0,0,Rotational
Shellie McMillon,mcmilsh01,6202,9.8,0,0,0,Rotational
Shelton Jones,jonessh01,1364,0.7,-0.4,0,0,Rotational
Shelvin Mack,macksh01,11112,13,-0.1,0,0,Starter
